"measure_id","measure_name","location_id","location_name","race_group","sex_id","sex_name","age_group_id","age_group_name","year_id","metric_id","metric_name","val","lower","upper"
25,"Maternal mortality ratio",523,"Alabama","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",16.1375434,4.887122648,48.36007663
25,"Maternal mortality ratio",523,"Alabama","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",3.915523408,0.122296895,63.8805396
25,"Maternal mortality ratio",523,"Alabama","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",28.50854297,4.914595398,113.7466646
25,"Maternal mortality ratio",523,"Alabama","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",78.16197372,55.0357767,114.388424
25,"Maternal mortality ratio",523,"Alabama","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",47.10132852,30.41024639,70.46559716
25,"Maternal mortality ratio",524,"Alaska","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",9.283169112,1.636027731,49.12797143
25,"Maternal mortality ratio",524,"Alaska","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",59.19324363,19.48794422,154.7837035
25,"Maternal mortality ratio",524,"Alaska","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",28.94658239,6.500395411,115.4846968
25,"Maternal mortality ratio",524,"Alaska","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",33.08788115,2.75509422,340.536865
25,"Maternal mortality ratio",524,"Alaska","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",26.32333462,8.139374449,80.69196265
25,"Maternal mortality ratio",525,"Arizona","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",32.13618773,19.6396198,51.81342274
25,"Maternal mortality ratio",525,"Arizona","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",92.8373446,41.97791957,167.1299579
25,"Maternal mortality ratio",525,"Arizona","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",31.88014554,9.2658676,89.61992474
25,"Maternal mortality ratio",525,"Arizona","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",122.8533615,60.27174886,235.3327343
25,"Maternal mortality ratio",525,"Arizona","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",25.43848347,16.07743726,36.88933912
25,"Maternal mortality ratio",526,"Arkansas","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",28.94620911,11.31815102,68.88437754
25,"Maternal mortality ratio",526,"Arkansas","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",3.711435714,0.138907756,43.47328787
25,"Maternal mortality ratio",526,"Arkansas","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",39.04610607,6.748719333,146.8108
25,"Maternal mortality ratio",526,"Arkansas","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",88.90109102,57.48899695,134.3361186
25,"Maternal mortality ratio",526,"Arkansas","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",45.13022528,32.76390537,58.97529934
25,"Maternal mortality ratio",527,"California","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",15.0669665,9.521382204,22.31005676
25,"Maternal mortality ratio",527,"California","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",39.68461496,12.10449923,115.7150025
25,"Maternal mortality ratio",527,"California","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",19.06215272,11.72317734,28.79873059
25,"Maternal mortality ratio",527,"California","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",48.99055371,27.26109946,81.05808862
25,"Maternal mortality ratio",527,"California","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",16.65039853,11.38621313,22.66499578
25,"Maternal mortality ratio",528,"Colorado","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",30.2923973,11.82952307,67.81819531
25,"Maternal mortality ratio",528,"Colorado","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",33.16678442,4.755724721,158.4853442
25,"Maternal mortality ratio",528,"Colorado","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",20.47638218,5.666383383,63.43213457
25,"Maternal mortality ratio",528,"Colorado","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",29.43045472,8.681108384,78.61733378
25,"Maternal mortality ratio",528,"Colorado","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",16.46761742,9.638882462,27.13553275
25,"Maternal mortality ratio",529,"Connecticut","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",22.10988175,10.40160188,44.49507203
25,"Maternal mortality ratio",529,"Connecticut","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",9.787372507,0.01001368,352.8974402
25,"Maternal mortality ratio",529,"Connecticut","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",7.695408477,0.800622247,53.77544452
25,"Maternal mortality ratio",529,"Connecticut","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",50.55092396,26.31656773,95.32591481
25,"Maternal mortality ratio",529,"Connecticut","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",23.10629756,14.04489107,36.0998203
25,"Maternal mortality ratio",530,"Delaware","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",2.35825857,0.601131596,8.528411683
25,"Maternal mortality ratio",530,"Delaware","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",16.28579114,0.186665468,937.9458732
